"Tarih"	"Saat"	"SMF"
"14524"	2016-08-28	3	159
"14525"	2016-08-28	4	159
"14526"	2016-08-28	5	159
"14527"	2016-08-28	6	130
"14528"	2016-08-28	7	104
"14529"	2016-08-28	8	5
"14530"	2016-08-28	9	124
"14531"	2016-08-28	10	150
"14532"	2016-08-28	11	170
"14533"	2016-08-28	12	170
"14534"	2016-08-28	13	178
"14535"	2016-08-28	14	180
"14536"	2016-08-28	15	180
"14537"	2016-08-28	16	190
"14538"	2016-08-28	17	178
"14539"	2016-08-28	18	155
"14540"	2016-08-28	19	170
"14541"	2016-08-28	20	194
"14542"	2016-08-28	21	178
"14543"	2016-08-28	22	180
"14544"	2016-08-28	23	170
"14545"	2016-08-29	0	170
"14546"	2016-08-29	1	134
"14547"	2016-08-29	2	125
"14548"	2016-08-29	3	118
"14549"	2016-08-29	4	116
"14550"	2016-08-29	5	140
"14551"	2016-08-29	6	60
"14552"	2016-08-29	7	100
"14553"	2016-08-29	8	165
"14554"	2016-08-29	9	203
"14555"	2016-08-29	10	209
"14556"	2016-08-29	11	225
"14557"	2016-08-29	12	211
"14558"	2016-08-29	13	215
"14559"	2016-08-29	14	230
"14560"	2016-08-29	15	230
"14561"	2016-08-29	16	230
"14562"	2016-08-29	17	230
"14563"	2016-08-29	18	168
"14564"	2016-08-29	19	190
"14565"	2016-08-29	20	200
"14566"	2016-08-29	21	170
"14567"	2016-08-29	22	165
"14568"	2016-08-29	23	165
"14569"	2016-08-30	0	188
"14570"	2016-08-30	1	160
"14571"	2016-08-30	2	170
"14572"	2016-08-30	3	178
"14573"	2016-08-30	4	178
"14574"	2016-08-30	5	149
"14575"	2016-08-30	6	149
"14576"	2016-08-30	7	149
"14577"	2016-08-30	8	121
"14578"	2016-08-30	9	180
"14579"	2016-08-30	10	228
"14580"	2016-08-30	11	230
"14581"	2016-08-30	12	225
"14582"	2016-08-30	13	226
"14583"	2016-08-30	14	230
"14584"	2016-08-30	15	230
"14585"	2016-08-30	16	217
"14586"	2016-08-30	17	190
"14587"	2016-08-30	18	180
"14588"	2016-08-30	19	180
"14589"	2016-08-30	20	186
"14590"	2016-08-30	21	185
"14591"	2016-08-30	22	190
"14592"	2016-08-30	23	170
"14593"	2016-08-31	0	110
"14594"	2016-08-31	1	90
"14595"	2016-08-31	2	93
"14596"	2016-08-31	3	72
"14597"	2016-08-31	4	80
"14598"	2016-08-31	5	50
"14599"	2016-08-31	6	5
"14600"	2016-08-31	7	52
"14601"	2016-08-31	8	93
"14602"	2016-08-31	9	204
"14603"	2016-08-31	10	126
"14604"	2016-08-31	11	225
"14605"	2016-08-31	12	156
"14606"	2016-08-31	13	226
"14607"	2016-08-31	14	230
"14608"	2016-08-31	15	220
"14609"	2016-08-31	16	215
"14610"	2016-08-31	17	172
"14611"	2016-08-31	18	120
"14612"	2016-08-31	19	159
"14613"	2016-08-31	20	178
"14614"	2016-08-31	21	72
"14615"	2016-08-31	22	72
"14616"	2016-08-31	23	119
"14617"	2016-09-01	0	155
"14618"	2016-09-01	1	134
"14619"	2016-09-01	2	124
"14620"	2016-09-01	3	122
"14621"	2016-09-01	4	119
"14622"	2016-09-01	5	93
"14623"	2016-09-01	6	1
"14624"	2016-09-01	7	55
"14625"	2016-09-01	8	102
"14626"	2016-09-01	9	170
"14627"	2016-09-01	10	164
"14628"	2016-09-01	11	170
"14629"	2016-09-01	12	120
"14630"	2016-09-01	13	120
"14631"	2016-09-01	14	127
"14632"	2016-09-01	15	120
"14633"	2016-09-01	16	120
"14634"	2016-09-01	17	110
"14635"	2016-09-01	18	78
"14636"	2016-09-01	19	110
"14637"	2016-09-01	20	140
"14638"	2016-09-01	21	75
"14639"	2016-09-01	22	76
"14640"	2016-09-01	23	62
"14641"	2016-09-02	0	82
"14642"	2016-09-02	1	66
"14643"	2016-09-02	2	42
"14644"	2016-09-02	3	72
"14645"	2016-09-02	4	7
"14646"	2016-09-02	5	20
"14647"	2016-09-02	6	40
"14648"	2016-09-02	7	48
"14649"	2016-09-02	8	160
"14650"	2016-09-02	9	178
"14651"	2016-09-02	10	130
"14652"	2016-09-02	11	205
"14653"	2016-09-02	12	116
"14654"	2016-09-02	13	103
"14655"	2016-09-02	14	124
"14656"	2016-09-02	15	120
"14657"	2016-09-02	16	120
"14658"	2016-09-02	17	85
"14659"	2016-09-02	18	78
"14660"	2016-09-02	19	130
"14661"	2016-09-02	20	170
"14662"	2016-09-02	21	100
"14663"	2016-09-02	22	78
"14664"	2016-09-02	23	51
"14665"	2016-09-03	0	140
"14666"	2016-09-03	1	130
"14667"	2016-09-03	2	122
"14668"	2016-09-03	3	119
"14669"	2016-09-03	4	104
"14670"	2016-09-03	5	104
"14671"	2016-09-03	6	0
"14672"	2016-09-03	7	50
"14673"	2016-09-03	8	102
"14674"	2016-09-03	9	70
"14675"	2016-09-03	10	140
"14676"	2016-09-03	11	178
"14677"	2016-09-03	12	150
"14678"	2016-09-03	13	160
"14679"	2016-09-03	14	160
"14680"	2016-09-03	15	100
"14681"	2016-09-03	16	64
"14682"	2016-09-03	17	52
"14683"	2016-09-03	18	44
"14684"	2016-09-03	19	50
"14685"	2016-09-03	20	87
"14686"	2016-09-03	21	84
"14687"	2016-09-03	22	55
"14688"	2016-09-03	23	44
"14689"	2016-09-04	0	105
"14690"	2016-09-04	1	42
"14691"	2016-09-04	2	20
"14692"	2016-09-04	3	13
"14693"	2016-09-04	4	20
"14694"	2016-09-04	5	1
"14695"	2016-09-04	6	0
"14696"	2016-09-04	7	0
"14697"	2016-09-04	8	5
"14698"	2016-09-04	9	20
"14699"	2016-09-04	10	54
"14700"	2016-09-04	11	44
"14701"	2016-09-04	12	44
"14702"	2016-09-04	13	65
"14703"	2016-09-04	14	72
"14704"	2016-09-04	15	42
"14705"	2016-09-04	16	34
"14706"	2016-09-04	17	22
"14707"	2016-09-04	18	117
"14708"	2016-09-04	19	160
"14709"	2016-09-04	20	180
"14710"	2016-09-04	21	170
"14711"	2016-09-04	22	160
"14712"	2016-09-04	23	160
"14713"	2016-09-05	0	147
"14714"	2016-09-05	1	135
"14715"	2016-09-05	2	115
"14716"	2016-09-05	3	125
"14717"	2016-09-05	4	148
"14718"	2016-09-05	5	105
"14719"	2016-09-05	6	64
"14720"	2016-09-05	7	130
"14721"	2016-09-05	8	155
"14722"	2016-09-05	9	178
"14723"	2016-09-05	10	202
"14724"	2016-09-05	11	230
"14725"	2016-09-05	12	198
"14726"	2016-09-05	13	203
"14727"	2016-09-05	14	230
"14728"	2016-09-05	15	228
"14729"	2016-09-05	16	213
"14730"	2016-09-05	17	180
"14731"	2016-09-05	18	110
"14732"	2016-09-05	19	170
"14733"	2016-09-05	20	165
"14734"	2016-09-05	21	165
"14735"	2016-09-05	22	170
"14736"	2016-09-05	23	155
"14737"	2016-09-06	0	154
"14738"	2016-09-06	1	115
"14739"	2016-09-06	2	135
"14740"	2016-09-06	3	129
"14741"	2016-09-06	4	126
"14742"	2016-09-06	5	140
"14743"	2016-09-06	6	104
"14744"	2016-09-06	7	135
"14745"	2016-09-06	8	150
"14746"	2016-09-06	9	180
"14747"	2016-09-06	10	201
"14748"	2016-09-06	11	209
"14749"	2016-09-06	12	203
"14750"	2016-09-06	13	205
"14751"	2016-09-06	14	210
"14752"	2016-09-06	15	210
"14753"	2016-09-06	16	201
"14754"	2016-09-06	17	130
"14755"	2016-09-06	18	142
"14756"	2016-09-06	19	178
"14757"	2016-09-06	20	180
"14758"	2016-09-06	21	160
"14759"	2016-09-06	22	154
"14760"	2016-09-06	23	62
"14761"	2016-09-07	0	166
"14762"	2016-09-07	1	150
"14763"	2016-09-07	2	120
"14764"	2016-09-07	3	130
"14765"	2016-09-07	4	104
"14766"	2016-09-07	5	124
"14767"	2016-09-07	6	80
"14768"	2016-09-07	7	129
"14769"	2016-09-07	8	152
"14770"	2016-09-07	9	178
"14771"	2016-09-07	10	190
"14772"	2016-09-07	11	213
"14773"	2016-09-07	12	178
"14774"	2016-09-07	13	185
"14775"	2016-09-07	14	219
"14776"	2016-09-07	15	220
"14777"	2016-09-07	16	190
"14778"	2016-09-07	17	179
"14779"	2016-09-07	18	169
"14780"	2016-09-07	19	194
"14781"	2016-09-07	20	200
"14782"	2016-09-07	21	190
"14783"	2016-09-07	22	190
"14784"	2016-09-07	23	170
"14785"	2016-09-08	0	165
"14786"	2016-09-08	1	155
"14787"	2016-09-08	2	155
"14788"	2016-09-08	3	130
"14789"	2016-09-08	4	120
"14790"	2016-09-08	5	139
"14791"	2016-09-08	6	104
"14792"	2016-09-08	7	130
"14793"	2016-09-08	8	166
"14794"	2016-09-08	9	178
"14795"	2016-09-08	10	194
"14796"	2016-09-08	11	224
"14797"	2016-09-08	12	213
"14798"	2016-09-08	13	224
"14799"	2016-09-08	14	230
"14800"	2016-09-08	15	230
"14801"	2016-09-08	16	215
"14802"	2016-09-08	17	185
"14803"	2016-09-08	18	178
"14804"	2016-09-08	19	190
"14805"	2016-09-08	20	178
"14806"	2016-09-08	21	178
"14807"	2016-09-08	22	178
"14808"	2016-09-08	23	150
"14809"	2016-09-09	0	155
"14810"	2016-09-09	1	150
"14811"	2016-09-09	2	130
"14812"	2016-09-09	3	126
"14813"	2016-09-09	4	120
"14814"	2016-09-09	5	119
"14815"	2016-09-09	6	118
"14816"	2016-09-09	7	140
"14817"	2016-09-09	8	142
"14818"	2016-09-09	9	121
"14819"	2016-09-09	10	123
"14820"	2016-09-09	11	125
"14821"	2016-09-09	12	121
"14822"	2016-09-09	13	117
"14823"	2016-09-09	14	125
"14824"	2016-09-09	15	174
"14825"	2016-09-09	16	117
"14826"	2016-09-09	17	100
"14827"	2016-09-09	18	78
"14828"	2016-09-09	19	86
"14829"	2016-09-09	20	96
"14830"	2016-09-09	21	100
"14831"	2016-09-09	22	80
"14832"	2016-09-09	23	100
"14833"	2016-09-10	0	178
"14834"	2016-09-10	1	150
"14835"	2016-09-10	2	155
"14836"	2016-09-10	3	137
"14837"	2016-09-10	4	137
"14838"	2016-09-10	5	140
"14839"	2016-09-10	6	95
"14840"	2016-09-10	7	130
"14841"	2016-09-10	8	110
"14842"	2016-09-10	9	203
"14843"	2016-09-10	10	210
"14844"	2016-09-10	11	218
"14845"	2016-09-10	12	207
"14846"	2016-09-10	13	210
"14847"	2016-09-10	14	206
"14848"	2016-09-10	15	180
"14849"	2016-09-10	16	140
"14850"	2016-09-10	17	120
"14851"	2016-09-10	18	100
"14852"	2016-09-10	19	168
"14853"	2016-09-10	20	179
"14854"	2016-09-10	21	160
"14855"	2016-09-10	22	165
"14856"	2016-09-10	23	150
"14857"	2016-09-11	0	206
"14858"	2016-09-11	1	202
"14859"	2016-09-11	2	177
"14860"	2016-09-11	3	110
"14861"	2016-09-11	4	130
"14862"	2016-09-11	5	120
"14863"	2016-09-11	6	29
"14864"	2016-09-11	7	39
"14865"	2016-09-11	8	12
"14866"	2016-09-11	9	85
"14867"	2016-09-11	10	105
"14868"	2016-09-11	11	148
"14869"	2016-09-11	12	110
"14870"	2016-09-11	13	158
"14871"	2016-09-11	14	150
"14872"	2016-09-11	15	110
"14873"	2016-09-11	16	110
"14874"	2016-09-11	17	105
"14875"	2016-09-11	18	125
"14876"	2016-09-11	19	170
"14877"	2016-09-11	20	200
"14878"	2016-09-11	21	210
"14879"	2016-09-11	22	180
"14880"	2016-09-11	23	145
"14881"	2016-09-12	0	160
"14882"	2016-09-12	1	95
"14883"	2016-09-12	2	30
"14884"	2016-09-12	3	0
"14885"	2016-09-12	4	0
"14886"	2016-09-12	5	0
"14887"	2016-09-12	6	0
"14888"	2016-09-12	7	0
"14889"	2016-09-12	8	5
"14890"	2016-09-12	9	5
"14891"	2016-09-12	10	0
"14892"	2016-09-12	11	0
"14893"	2016-09-12	12	0
"14894"	2016-09-12	13	0
"14895"	2016-09-12	14	0
"14896"	2016-09-12	15	0
"14897"	2016-09-12	16	0
"14898"	2016-09-12	17	0
"14899"	2016-09-12	18	0
"14900"	2016-09-12	19	141
"14901"	2016-09-12	20	180
"14902"	2016-09-12	21	180
"14903"	2016-09-12	22	178
"14904"	2016-09-12	23	139
"14905"	2016-09-13	0	105
"14906"	2016-09-13	1	5
"14907"	2016-09-13	2	0
"14908"	2016-09-13	3	0
"14909"	2016-09-13	4	0
"14910"	2016-09-13	5	0
"14911"	2016-09-13	6	0
"14912"	2016-09-13	7	0
"14913"	2016-09-13	8	0
"14914"	2016-09-13	9	8
"14915"	2016-09-13	10	105
"14916"	2016-09-13	11	130
"14917"	2016-09-13	12	150
"14918"	2016-09-13	13	105
"14919"	2016-09-13	14	60
"14920"	2016-09-13	15	20
"14921"	2016-09-13	16	50
"14922"	2016-09-13	17	72
"14923"	2016-09-13	18	20
"14924"	2016-09-13	19	170
"14925"	2016-09-13	20	200
"14926"	2016-09-13	21	200
"14927"	2016-09-13	22	185
"14928"	2016-09-13	23	170
"14929"	2016-09-14	0	110
"14930"	2016-09-14	1	40
"14931"	2016-09-14	2	5
"14932"	2016-09-14	3	5
"14933"	2016-09-14	4	0
"14934"	2016-09-14	5	0
"14935"	2016-09-14	6	0
"14936"	2016-09-14	7	0
"14937"	2016-09-14	8	1
"14938"	2016-09-14	9	100
"14939"	2016-09-14	10	170
"14940"	2016-09-14	11	200
"14941"	2016-09-14	12	200
"14942"	2016-09-14	13	200
"14943"	2016-09-14	14	189
"14944"	2016-09-14	15	178
"14945"	2016-09-14	16	170
"14946"	2016-09-14	17	164
"14947"	2016-09-14	18	155
"14948"	2016-09-14	19	216
"14949"	2016-09-14	20	229
"14950"	2016-09-14	21	210
"14951"	2016-09-14	22	200
"14952"	2016-09-14	23	170
"14953"	2016-09-15	0	130
"14954"	2016-09-15	1	105
"14955"	2016-09-15	2	0
"14956"	2016-09-15	3	0
"14957"	2016-09-15	4	0
"14958"	2016-09-15	5	0
"14959"	2016-09-15	6	0
"14960"	2016-09-15	7	0
"14961"	2016-09-15	8	0
"14962"	2016-09-15	9	13
"14963"	2016-09-15	10	20
"14964"	2016-09-15	11	40
"14965"	2016-09-15	12	80
"14966"	2016-09-15	13	100
"14967"	2016-09-15	14	105
"14968"	2016-09-15	15	70
"14969"	2016-09-15	16	72
"14970"	2016-09-15	17	20
"14971"	2016-09-15	18	23
"14972"	2016-09-15	19	140
"14973"	2016-09-15	20	80
"14974"	2016-09-15	21	65
"14975"	2016-09-15	22	72
"14976"	2016-09-15	23	65
"14977"	2016-09-16	0	40
"14978"	2016-09-16	1	5
"14979"	2016-09-16	2	0
"14980"	2016-09-16	3	0
"14981"	2016-09-16	4	0
"14982"	2016-09-16	5	0
"14983"	2016-09-16	6	0
"14984"	2016-09-16	7	0
"14985"	2016-09-16	8	66
"14986"	2016-09-16	9	105
"14987"	2016-09-16	10	72
"14988"	2016-09-16	11	80
"14989"	2016-09-16	12	150
"14990"	2016-09-16	13	156
"14991"	2016-09-16	14	155
"14992"	2016-09-16	15	155
"14993"	2016-09-16	16	155
"14994"	2016-09-16	17	170
"14995"	2016-09-16	18	158
"14996"	2016-09-16	19	178
"14997"	2016-09-16	20	178
"14998"	2016-09-16	21	153
"14999"	2016-09-16	22	153
"15000"	2016-09-16	23	150
"15001"	2016-09-17	0	160
"15002"	2016-09-17	1	120
"15003"	2016-09-17	2	103
"15004"	2016-09-17	3	54
"15005"	2016-09-17	4	74
"15006"	2016-09-17	5	100
"15007"	2016-09-17	6	1
"15008"	2016-09-17	7	107
"15009"	2016-09-17	8	160
"15010"	2016-09-17	9	160
"15011"	2016-09-17	10	200
"15012"	2016-09-17	11	200
"15013"	2016-09-17	12	181
"15014"	2016-09-17	13	200
"15015"	2016-09-17	14	200
"15016"	2016-09-17	15	172
"15017"	2016-09-17	16	152
"15018"	2016-09-17	17	165
"15019"	2016-09-17	18	178
"15020"	2016-09-17	19	209
"15021"	2016-09-17	20	200
"15022"	2016-09-17	21	165
"15023"	2016-09-17	22	160
"15024"	2016-09-17	23	120
"15025"	2016-09-18	0	180
"15026"	2016-09-18	1	130
"15027"	2016-09-18	2	105
"15028"	2016-09-18	3	81
"15029"	2016-09-18	4	46
"15030"	2016-09-18	5	89
"15031"	2016-09-18	6	12
"15032"	2016-09-18	7	30
"15033"	2016-09-18	8	70
"15034"	2016-09-18	9	56
"15035"	2016-09-18	10	165
"15036"	2016-09-18	11	188
"15037"	2016-09-18	12	201
"15038"	2016-09-18	13	214
"15039"	2016-09-18	14	214
"15040"	2016-09-18	15	199
"15041"	2016-09-18	16	178
"15042"	2016-09-18	17	178
"15043"	2016-09-18	18	178
"15044"	2016-09-18	19	230
"15045"	2016-09-18	20	231
"15046"	2016-09-18	21	229
"15047"	2016-09-18	22	229
"15048"	2016-09-18	23	200
"15049"	2016-09-19	0	155
"15050"	2016-09-19	1	120
"15051"	2016-09-19	2	105
"15052"	2016-09-19	3	94
"15053"	2016-09-19	4	74
"15054"	2016-09-19	5	47
"15055"	2016-09-19	6	100
"15056"	2016-09-19	7	160
"15057"	2016-09-19	8	213
"15058"	2016-09-19	9	220
"15059"	2016-09-19	10	150
"15060"	2016-09-19	11	224
"15061"	2016-09-19	12	130
"15062"	2016-09-19	13	221
"15063"	2016-09-19	14	229
"15064"	2016-09-19	15	218
"15065"	2016-09-19	16	216
"15066"	2016-09-19	17	207
"15067"	2016-09-19	18	190
"15068"	2016-09-19	19	210
"15069"	2016-09-19	20	208
"15070"	2016-09-19	21	135
"15071"	2016-09-19	22	144
"15072"	2016-09-19	23	130
"15073"	2016-09-20	0	164
"15074"	2016-09-20	1	150
"15075"	2016-09-20	2	130
"15076"	2016-09-20	3	114
"15077"	2016-09-20	4	154
"15078"	2016-09-20	5	160
"15079"	2016-09-20	6	104
"15080"	2016-09-20	7	140
"15081"	2016-09-20	8	200
"15082"	2016-09-20	9	229
"15083"	2016-09-20	10	223
"15084"	2016-09-20	11	230
"15085"	2016-09-20	12	123
"15086"	2016-09-20	13	116
"15087"	2016-09-20	14	113
"15088"	2016-09-20	15	110
"15089"	2016-09-20	16	108
"15090"	2016-09-20	17	110
"15091"	2016-09-20	18	100
"15092"	2016-09-20	19	199
"15093"	2016-09-20	20	126
"15094"	2016-09-20	21	150
"15095"	2016-09-20	22	110
"15096"	2016-09-20	23	100
"15097"	2016-09-21	0	105
"15098"	2016-09-21	1	105
"15099"	2016-09-21	2	119
"15100"	2016-09-21	3	110
"15101"	2016-09-21	4	110
"15102"	2016-09-21	5	93
"15103"	2016-09-21	6	110
"15104"	2016-09-21	7	93
"15105"	2016-09-21	8	198
"15106"	2016-09-21	9	118
"15107"	2016-09-21	10	120
"15108"	2016-09-21	11	119
"15109"	2016-09-21	12	111
"15110"	2016-09-21	13	117
"15111"	2016-09-21	14	116
"15112"	2016-09-21	15	110
"15113"	2016-09-21	16	108
"15114"	2016-09-21	17	105
"15115"	2016-09-21	18	82
"15116"	2016-09-21	19	180
"15117"	2016-09-21	20	110
"15118"	2016-09-21	21	93
"15119"	2016-09-21	22	110
"15120"	2016-09-21	23	93
"15121"	2016-09-22	0	140
"15122"	2016-09-22	1	110
"15123"	2016-09-22	2	110
"15124"	2016-09-22	3	106
"15125"	2016-09-22	4	104
"15126"	2016-09-22	5	110
"15127"	2016-09-22	6	104
"15128"	2016-09-22	7	100
"15129"	2016-09-22	8	166
"15130"	2016-09-22	9	112
"15131"	2016-09-22	10	121
"15132"	2016-09-22	11	124
"15133"	2016-09-22	12	110
"15134"	2016-09-22	13	113
"15135"	2016-09-22	14	203
"15136"	2016-09-22	15	178
"15137"	2016-09-22	16	150
"15138"	2016-09-22	17	180
"15139"	2016-09-22	18	175
"15140"	2016-09-22	19	210
"15141"	2016-09-22	20	194
"15142"	2016-09-22	21	155
"15143"	2016-09-22	22	154
"15144"	2016-09-22	23	127
"15145"	2016-09-23	0	105
"15146"	2016-09-23	1	50
"15147"	2016-09-23	2	80
"15148"	2016-09-23	3	94
"15149"	2016-09-23	4	55
"15150"	2016-09-23	5	100
"15151"	2016-09-23	6	30
"15152"	2016-09-23	7	70
"15153"	2016-09-23	8	165
"15154"	2016-09-23	9	180
"15155"	2016-09-23	10	191
"15156"	2016-09-23	11	215
"15157"	2016-09-23	12	140
"15158"	2016-09-23	13	110
"15159"	2016-09-23	14	150
"15160"	2016-09-23	15	149
"15161"	2016-09-23	16	140
"15162"	2016-09-23	17	155
"15163"	2016-09-23	18	130
"15164"	2016-09-23	19	160
"15165"	2016-09-23	20	130
"15166"	2016-09-23	21	122
"15167"	2016-09-23	22	119
"15168"	2016-09-23	23	105
"15169"	2016-09-24	0	150
"15170"	2016-09-24	1	90
"15171"	2016-09-24	2	40
"15172"	2016-09-24	3	78
"15173"	2016-09-24	4	90
"15174"	2016-09-24	5	96
"15175"	2016-09-24	6	38
"15176"	2016-09-24	7	65
"15177"	2016-09-24	8	115
"15178"	2016-09-24	9	136
"15179"	2016-09-24	10	140
"15180"	2016-09-24	11	150
"15181"	2016-09-24	12	120
"15182"	2016-09-24	13	120
"15183"	2016-09-24	14	120
"15184"	2016-09-24	15	100
"15185"	2016-09-24	16	50
"15186"	2016-09-24	17	75
"15187"	2016-09-24	18	115
"15188"	2016-09-24	19	175
"15189"	2016-09-24	20	160
"15190"	2016-09-24	21	130
"15191"	2016-09-24	22	150
"15192"	2016-09-24	23	140
"15193"	2016-09-25	0	156
"15194"	2016-09-25	1	178
"15195"	2016-09-25	2	120
"15196"	2016-09-25	3	104
"15197"	2016-09-25	4	78
"15198"	2016-09-25	5	94
"15199"	2016-09-25	6	0
"15200"	2016-09-25	7	0
"15201"	2016-09-25	8	0
"15202"	2016-09-25	9	101
"15203"	2016-09-25	10	69
"15204"	2016-09-25	11	101
"15205"	2016-09-25	12	31
"15206"	2016-09-25	13	101
"15207"	2016-09-25	14	86
"15208"	2016-09-25	15	31
"15209"	2016-09-25	16	31
"15210"	2016-09-25	17	100
"15211"	2016-09-25	18	169
"15212"	2016-09-25	19	180
"15213"	2016-09-25	20	180
"15214"	2016-09-25	21	180
"15215"	2016-09-25	22	179
"15216"	2016-09-25	23	135
"15217"	2016-09-26	0	120
"15218"	2016-09-26	1	100
"15219"	2016-09-26	2	65
"15220"	2016-09-26	3	59
"15221"	2016-09-26	4	30
"15222"	2016-09-26	5	40
"15223"	2016-09-26	6	1
"15224"	2016-09-26	7	99
"15225"	2016-09-26	8	180
"15226"	2016-09-26	9	205
"15227"	2016-09-26	10	178
"15228"	2016-09-26	11	201
"15229"	2016-09-26	12	85
"15230"	2016-09-26	13	95
"15231"	2016-09-26	14	170
"15232"	2016-09-26	15	120
"15233"	2016-09-26	16	145
"15234"	2016-09-26	17	125
"15235"	2016-09-26	18	150
"15236"	2016-09-26	19	156
"15237"	2016-09-26	20	151
"15238"	2016-09-26	21	149
"15239"	2016-09-26	22	170
"15240"	2016-09-26	23	145
"15241"	2016-09-27	0	128
"15242"	2016-09-27	1	100
"15243"	2016-09-27	2	80
"15244"	2016-09-27	3	88
"15245"	2016-09-27	4	80
"15246"	2016-09-27	5	104
"15247"	2016-09-27	6	30
"15248"	2016-09-27	7	120
"15249"	2016-09-27	8	160
"15250"	2016-09-27	9	178
"15251"	2016-09-27	10	110
"15252"	2016-09-27	11	141
"15253"	2016-09-27	12	95
"15254"	2016-09-27	13	100
"15255"	2016-09-27	14	140
"15256"	2016-09-27	15	95
"15257"	2016-09-27	16	105
"15258"	2016-09-27	17	178
"15259"	2016-09-27	18	156
"15260"	2016-09-27	19	190
"15261"	2016-09-27	20	191
"15262"	2016-09-27	21	178
"15263"	2016-09-27	22	164
"15264"	2016-09-27	23	135
"15265"	2016-09-28	0	130
"15266"	2016-09-28	1	110
"15267"	2016-09-28	2	30
"15268"	2016-09-28	3	40
"15269"	2016-09-28	4	30
"15270"	2016-09-28	5	83
"15271"	2016-09-28	6	30
"15272"	2016-09-28	7	126
"15273"	2016-09-28	8	154
"15274"	2016-09-28	9	178
"15275"	2016-09-28	10	178
"15276"	2016-09-28	11	178
"15277"	2016-09-28	12	90
"15278"	2016-09-28	13	110
"15279"	2016-09-28	14	178
"15280"	2016-09-28	15	140
"15281"	2016-09-28	16	170
"15282"	2016-09-28	17	150
"15283"	2016-09-28	18	145
"15284"	2016-09-28	19	178
"15285"	2016-09-28	20	150
"15286"	2016-09-28	21	155
"15287"	2016-09-28	22	130
"15288"	2016-09-28	23	140
"15289"	2016-09-29	0	159
"15290"	2016-09-29	1	110
"15291"	2016-09-29	2	81
"15292"	2016-09-29	3	80
"15293"	2016-09-29	4	76
"15294"	2016-09-29	5	90
"15295"	2016-09-29	6	71
"15296"	2016-09-29	7	71
"15297"	2016-09-29	8	110
"15298"	2016-09-29	9	205
"15299"	2016-09-29	10	203
"15300"	2016-09-29	11	204
"15301"	2016-09-29	12	140
"15302"	2016-09-29	13	136
"15303"	2016-09-29	14	195
"15304"	2016-09-29	15	165
"15305"	2016-09-29	16	165
"15306"	2016-09-29	17	160
"15307"	2016-09-29	18	155
"15308"	2016-09-29	19	191
"15309"	2016-09-29	20	165
"15310"	2016-09-29	21	155
"15311"	2016-09-29	22	155
"15312"	2016-09-29	23	155
"15313"	2016-09-30	0	130
"15314"	2016-09-30	1	120
"15315"	2016-09-30	2	78
"15316"	2016-09-30	3	75
"15317"	2016-09-30	4	78
"15318"	2016-09-30	5	80
"15319"	2016-09-30	6	50
"15320"	2016-09-30	7	105
"15321"	2016-09-30	8	172
"15322"	2016-09-30	9	203
"15323"	2016-09-30	10	202
"15324"	2016-09-30	11	204
"15325"	2016-09-30	12	138
"15326"	2016-09-30	13	110
"15327"	2016-09-30	14	195
"15328"	2016-09-30	15	124
"15329"	2016-09-30	16	115
"15330"	2016-09-30	17	140
"15331"	2016-09-30	18	149
"15332"	2016-09-30	19	170
"15333"	2016-09-30	20	150
"15334"	2016-09-30	21	155
"15335"	2016-09-30	22	152
"15336"	2016-09-30	23	135
"15337"	2016-10-01	0	120
"15338"	2016-10-01	1	130
"15339"	2016-10-01	2	110
"15340"	2016-10-01	3	110
"15341"	2016-10-01	4	105
"15342"	2016-10-01	5	130
"15343"	2016-10-01	6	110
"15344"	2016-10-01	7	138
"15345"	2016-10-01	8	145
"15346"	2016-10-01	9	164
"15347"	2016-10-01	10	105
"15348"	2016-10-01	11	176
"15349"	2016-10-01	12	153
"15350"	2016-10-01	13	151
"15351"	2016-10-01	14	170
"15352"	2016-10-01	15	160
"15353"	2016-10-01	16	194
"15354"	2016-10-01	17	184
"15355"	2016-10-01	18	199
"15356"	2016-10-01	19	230
"15357"	2016-10-01	20	210
"15358"	2016-10-01	21	180
"15359"	2016-10-01	22	171
